datetime,ERCOT.LOAD,ERCOT.PVGR.GEN,ERCOT.WIND.GEN,NET_LOAD,scenario
2025-01-01 00:00:00,44715.45590277778,0.703510908484459,19928.909775390624,24785.842616478672,senario_B
2025-01-01 01:00:00,44110.29101128472,0.7248388706975513,21553.8705859375,22555.695586476522,senario_B
2025-01-01 02:00:00,43795.57606987847,0.7434245814217462,22333.077552083334,21461.755093213716,senario_B
2025-01-01 03:00:00,43630.22015625,0.7424294437964757,22960.07888183594,20669.398844970263,senario_B
2025-01-01 04:00:00,43519.32366753472,0.7528794136974547,22538.88785970052,20979.682928420505,senario_B
2025-01-01 05:00:00,43405.02808159722,0.7610781568288804,21800.749404296876,21603.517599143517,senario_B
2025-01-01 06:00:00,44283.52310763889,0.761337112320794,20725.15017578125,23557.611594745315,senario_B
2025-01-01 07:00:00,45377.646536458335,0.7683999658293195,20832.172745768232,24544.70539072427,senario_B
2025-01-01 08:00:00,46309.21947482639,425.60805295593207,18891.50472981771,26992.106692052745,senario_B
2025-01-01 09:00:00,46825.202855902775,7622.051936306423,14977.089318033853,24226.0616015625,senario_B
2025-01-01 10:00:00,47131.74827256944,16638.234344618057,11808.007669270834,18685.50625868055,senario_B
2025-01-01 11:00:00,47276.67506944444,18604.12832248264,11576.055697428386,17096.491049533415,senario_B
2025-01-01 12:00:00,46524.09295572917,18484.537159288197,10173.087875976562,17866.46792046441,senario_B
2025-01-01 13:00:00,45351.827879774304,17900.52650607639,8829.003294270835,18622.29807942708,senario_B
2025-01-01 14:00:00,44939.30490451389,18145.68776909722,7964.749239908855,18828.867895507814,senario_B
2025-01-01 15:00:00,44680.55547309028,18328.865288628476,7479.542857259114,18872.147327202692,senario_B
2025-01-01 16:00:00,44216.28831163194,17584.257862413193,7585.50478515625,19046.5256640625,senario_B
2025-01-01 17:00:00,44620.3129969618,10475.097585177951,7911.000743001302,26234.214668782548,senario_B
2025-01-01 18:00:00,46518.09880859375,1247.6768722180525,7093.610653483074,38176.811282892624,senario_B
2025-01-01 19:00:00,47753.3267686632,0.7379143571522501,7158.142323404949,40594.4465309011,senario_B
2025-01-01 20:00:00,47792.99050998264,0.7342609863148796,8563.967254231771,39228.28899476456,senario_B
2025-01-01 21:00:00,48766.12856119792,0.7332667383882735,11435.027385253907,37330.367909205626,senario_B
2025-01-01 22:00:00,48667.33704210069,0.7024667440520392,13913.347574869793,34753.287000486845,senario_B
2025-01-01 23:00:00,47113.08603298611,0.7268772606054942,17951.157626953125,29161.20152877238,senario_B
2025-01-02 00:00:00,46362.64152560764,0.6917685751120249,23539.17113769531,22822.778619337223,senario_B
2025-01-02 01:00:00,45550.05586588541,0.7189924614297019,25901.083886718752,19648.252986705233,senario_B
2025-01-02 02:00:00,45394.30384114583,0.7414892520507177,27427.083193359376,17966.479158534403,senario_B
2025-01-02 03:00:00,45395.90789279514,0.7666590926382276,27466.514990234376,17928.626243468127,senario_B
2025-01-02 04:00:00,45376.76631076389,0.7889783044656118,27037.757561848954,18338.219770610467,senario_B
2025-01-02 05:00:00,45860.45716145833,0.7899706318643358,27070.061933593748,18789.60525723272,senario_B
2025-01-02 06:00:00,47439.95216579861,0.7855045102039973,27343.10284830729,20096.063812981116,senario_B
2025-01-02 07:00:00,49699.50082465278,0.7874425033066008,26214.949345703124,23483.764036446348,senario_B
2025-01-02 08:00:00,51557.37722873264,169.93538693798914,25696.996936848962,25690.44490494569,senario_B
2025-01-02 09:00:00,52250.06522135417,4434.970021701389,23985.85799479167,23829.23720486111,senario_B
2025-01-02 10:00:00,51780.594418402776,10790.517584635416,18355.52408528646,22634.5527484809,senario_B
2025-01-02 11:00:00,51181.53367404514,12373.5062890625,13125.966875813803,25682.060509168838,senario_B
2025-01-02 12:00:00,49727.29762152778,12669.246532118055,10390.000559895834,26668.05052951389,senario_B
2025-01-02 13:00:00,48729.688016493055,12334.350397135417,8571.152147623698,27824.185471733945,senario_B
2025-01-02 14:00:00,48393.99588975695,12062.826637369792,6703.855157877604,29627.31409450956,senario_B
2025-01-02 15:00:00,48379.72066297743,12452.875755750869,5016.0566985066735,30910.788208719892,senario_B
2025-01-02 16:00:00,48248.47112196181,11528.630523003472,3859.537599283854,32860.30299967449,senario_B
2025-01-02 17:00:00,47809.08519097222,7634.173640679253,3698.8421805826815,36476.06936971028,senario_B
2025-01-02 18:00:00,48772.296942274304,1195.905148807764,3781.5662622070313,43794.82553125951,senario_B
2025-01-02 19:00:00,49700.18971788194,0.5949291472302543,4455.4328259277345,45244.16196280698,senario_B
2025-01-02 20:00:00,49366.86644097222,0.6068374301327599,5903.900892740887,43462.3587108012,senario_B
2025-01-02 21:00:00,49298.23922526042,0.6160729938083225,8157.504899902344,41140.11825236427,senario_B
2025-01-02 22:00:00,48438.62151041667,0.7289415478044086,10301.297255859376,38136.59531300949,senario_B
2025-01-02 23:00:00,47135.22495225695,0.7374182805087831,10934.952067057293,36199.535466919144,senario_B
2025-01-03 00:00:00,45990.13499565972,0.7566426841417948,11617.685717773438,34371.69263520214,senario_B
2025-01-03 01:00:00,44875.49760850694,0.7858470477660497,11149.43147623698,33725.280285222194,senario_B
2025-01-03 02:00:00,44433.79814236111,0.7899101748731401,11525.276501464843,32907.731730721396,senario_B
2025-01-03 03:00:00,44197.93671440972,0.8018160808748669,11872.041621907552,32325.093276421296,senario_B
2025-01-03 04:00:00,43462.67898220486,0.8008203654819065,10891.048651529949,32570.829510309428,senario_B
2025-01-03 05:00:00,43610.46458984375,0.8074042896429697,10885.278134765626,32724.379050788484,senario_B
2025-01-03 06:00:00,44980.05056640625,0.821937524875005,11407.089643554687,33572.13898532669,senario_B
2025-01-03 07:00:00,47089.93203559028,0.8229736812909444,10986.908264160156,36102.20079774883,senario_B
2025-01-03 08:00:00,48711.235460069445,118.1623026104768,9995.053177083333,38598.01998037563,senario_B
2025-01-03 09:00:00,49172.94039930555,3740.653308037652,7921.869597574871,37510.41749369303,senario_B
2025-01-03 10:00:00,48993.65819878472,10432.470454644095,3964.596960856119,34596.590783284504,senario_B
2025-01-03 11:00:00,48481.67735677084,12969.96571940104,2568.80596089681,32942.90567647298,senario_B
2025-01-03 12:00:00,48173.20431640625,13424.025964626737,3287.389842936198,31461.788508843314,senario_B
2025-01-03 13:00:00,47610.192786458334,13481.765386284722,4766.090928548177,29362.336471625436,senario_B
2025-01-03 14:00:00,47300.19924804688,14128.188192545573,6871.125192260742,26300.885863240568,senario_B
2025-01-03 15:00:00,47800.2550889757,14607.227851833768,8396.339615275065,24796.687621866862,senario_B
