datetime,ERCOT.LOAD,ERCOT.PVGR.GEN,ERCOT.WIND.GEN,NET_LOAD,scenario
2025-11-11 06:00:00,49354.43913628472,1.73221012622118,22562.486274414063,26790.220651744436,senario_A
2025-11-11 07:00:00,52649.303970269095,30.820527160689238,22381.425283203123,30237.058159905286,senario_A
2025-11-11 08:00:00,53673.36145616319,6745.334548416138,21575.35881944445,25352.668088302602,senario_A
2025-11-11 09:00:00,53845.88497395833,25328.342521158855,18244.44653157552,10273.095921223958,senario_A
2025-11-11 10:00:00,53213.05723415798,30702.714527180986,16979.975989583334,5530.366717393663,senario_A
2025-11-11 11:00:00,51886.61113498264,29548.858697102867,18269.938779296877,4067.8136585828943,senario_A
2025-11-11 12:00:00,51198.8419032118,27511.566159667967,19149.276758355038,4537.9989851887985,senario_A
2025-11-11 13:00:00,50829.99226128472,25850.660892740885,19725.245493164064,5254.085875379773,senario_A
2025-11-11 14:00:00,50258.59293077257,24712.55543375651,19910.050393880207,5635.987103135849,senario_A
2025-11-11 15:00:00,50368.61091905382,23705.067746582034,20742.97990993924,5920.563262532545,senario_A
2025-11-11 16:00:00,50062.27245551215,21898.328387044272,21231.15193359375,6932.792134874133,senario_A
2025-11-11 17:00:00,49631.91214192708,15166.651153564453,21739.58052137587,12725.68046698676,senario_A
2025-11-11 18:00:00,50613.8078624132,1880.9032039703925,22628.843830837675,26104.06082760514,senario_A
2025-11-11 19:00:00,51460.215729166666,2.2563294473787145,25086.90983452691,26371.049565192377,senario_A
2025-11-11 20:00:00,51053.09642361111,2.37441102112333,26427.863114149302,24622.85889844068,senario_A
2025-11-11 21:00:00,50642.60711914062,2.0376398431758087,26915.986586371528,23724.58289292592,senario_A
2025-11-11 22:00:00,49680.83668077257,0.9877856126427651,27042.49636664497,22637.35252851496,senario_A
2025-11-11 23:00:00,47823.05555881077,0.9760295758768917,26974.07348687066,20848.00604236423,senario_A
2025-11-12 00:00:00,45585.24859917535,0.7807948624839385,26185.26303982205,19399.204764490816,senario_A
2025-11-12 01:00:00,44330.35505425347,0.7953012645741304,25170.181187065973,19159.378565922925,senario_A
2025-11-12 02:00:00,43389.97031684028,0.776085356771946,23861.713897569443,19527.48033391406,senario_A
2025-11-12 03:00:00,42697.785833333335,0.8055441258351008,22335.17918185764,20361.801107349864,senario_A
2025-11-12 04:00:00,42523.07994357639,0.8099266655246415,20392.967569444445,22129.30244746642,senario_A
2025-11-12 05:00:00,42976.49225260417,0.8957944216827551,18824.915173611116,24150.681284571372,senario_A
2025-11-12 06:00:00,44833.251996527775,0.8876057921350002,16560.684582248265,28271.679808487374,senario_A
2025-11-12 07:00:00,47880.97489149305,20.821237296809755,14165.798417697482,33694.355236498755,senario_A
2025-11-12 08:00:00,48690.539019097225,5914.734295323689,11922.242161458333,30853.562562315205,senario_A
